,username,text,date,is-retweet,likes,retweets,comments
111,Koroush AK,"It looks like everyone is winning on social media.  But I get DMs from people who've blown 5/6 figure accounts regularly.  Survivor bias is real, trading is never easy.  If you're making money and outperforming $BTC you're doing great.",04/06/2024 12:00 PM,False,194,10,21
112,Koroush AK,"Join 40,000+ crypto traders.  Charts, analysis and education preparing you for the bull market.   Learn for free: https://t.me/koroushakcrypto",04/05/2024 04:41 PM,False,14,2,2
113,Koroush AK,Making it in crypto is not about being a genius.  You know to; -Buy the dips but you panic -Make a clear plan but you're too lazy -Keep a journal but it's annoying -Take profit but you're greedy  It's about having the strongest will not the biggest brain.,04/05/2024 04:00 PM,False,488,62,17
114,Koroush AK,Most will charge you $1000+ for a good trading course.  Here is one I've made for free.  These are the technical analysis techniques I've used to reach financial freedom:  https://t.me/koroushakcrypto/415,04/05/2024 02:20 PM,False,29,6,3
115,Koroush AK,"If you didn't prepare in the crypto bear market, it's not too late.  Get to work this weekend.",04/05/2024 12:00 PM,False,242,22,37
116,Koroush AK,"Join 40,000+ crypto traders.  Charts, analysis and education preparing you for the bull market.   Learn for free: https://t.me/koroushakcrypto",04/04/2024 06:50 PM,False,6,3,4
117,Koroush AK,When to sell your crypto?  If you make $1m and it can change your life.  Change your life and never look back.  If you make $1m and can afford to lose it.  Buy your mum something nice then ape into your favorite $SOL meme or AI narrative ponzi.,04/04/2024 05:42 PM,False,223,15,27
118,Koroush AK,"Join 40,000+ crypto traders.  Charts, analysis and education preparing you for the bull market.   Learn for free: https://t.me/koroushakcrypto",04/03/2024 11:00 PM,False,9,3,3
119,Koroush AK,"I've experimented with nootropics all through my 20s,  The best ones are;  -Perfect sleep -Intense cardio -Meditation -Whole foods diet  0 side effects, pure upside. Nothing comes close.",04/03/2024 09:00 PM,False,238,24,32
120,Koroush AK,"If you like the style of this analysis.  I share charts, videos, and education for free on Telegram.  https://t.me/koroushakcrypto",04/03/2024 07:05 PM,False,9,3,2
121,Koroush AK,"Bitcoin Thoughts  1. We've seen worse $BTC dips mid bull markets.  2. Expect chop between $74k-$62k. Harder to trade in this range, altcoins will be easier.  3. Expected isolated altcoin narratives to still run periodically.  4. Market sentiment and HTF structure remain bullish even if we've entered more neutral conditions for a few weeks.  5. My plan is the same. Buy the dip and buy the rip.",04/03/2024 06:37 PM,False,212,24,19
122,Koroush AK,"Join 40,000+ crypto traders.  Charts, analysis and education preparing you for the bull market.   Learn for free: https://t.me/koroushakcrypto",04/03/2024 01:31 PM,False,8,7,6
123,Koroush AK,"If you’ve made good money in crypto this year…  Don't quit your job and go “all in”.  Wait for the bull market to end, see how much you keep and how much you can still make.",04/03/2024 12:00 PM,False,261,13,27
124,Koroush AK,"Join 40,000+ crypto traders.  Charts, analysis and education preparing you for the bull market.   Learn for free: https://t.me/koroushakcrypto",04/03/2024 01:22 AM,False,5,2,5
125,Koroush AK,"Just shared my exact plan.  Telegram exclusive (free), you have 24 hours to get access.  https://t.me/koroushakcrypto",04/02/2024 07:00 PM,False,22,3,4
126,Koroush AK,$BTC dump has everyone panicking again.  I'll let you know when I buy the dip.,04/02/2024 06:54 PM,False,625,31,42
127,Koroush AK,"𝕏 is the best place for crypto alpha.  But only if you're using it right.  -Read crypto market sentiment -Learn from the experience of people who've done what you want to do -Reverse engineer their strategies  Do not try to copy trade, you will get dumped on.",04/02/2024 04:00 PM,False,152,17,22
128,Koroush AK,"Social media lies about trading.  They say it's a glamorous lifestyle and a get rich short cut...  You won't get rich quick.  Even if you do, the bad habits you reinforce will make you lose the money.  Trading has many positives though.  -A job that has no boss or annoying coworkers.  -Ability to earn A LOT of money when you get good.  -Freedom to work from anywhere in the world.",04/02/2024 01:16 PM,False,200,24,18
129,Koroush AK,"Join 40,000+ crypto traders.  Charts, analysis and education preparing you for the bull market.   Learn for free: https://t.me/koroushakcrypto",04/02/2024 10:40 AM,False,9,3,0
130,Koroush AK,"Pray for hard market conditions.  That's when your competition crumbles.  When it looks like it's all over, the best opportunities appear.",04/02/2024 08:43 AM,False,245,21,21
131,Koroush AK,"Join 40,000+ crypto traders.  Charts, analysis and education preparing you for the bull market.   Learn for free: https://t.me/koroushakcrypto",04/01/2024 11:41 PM,False,14,1,3
132,Koroush AK,"Join 40,000+ crypto traders.  Charts, analysis and education preparing you for the bull market.   Learn for free: https://t.me/koroushakcrypto",04/01/2024 10:10 PM,False,10,2,4
133,Koroush AK,There is no best timeframe to trade.  Scalping: 1m-15m Intraday: 15m-4h Swing: 4h-1d Position: 1d+  I've seen traders succeed with all of them.  The only exception: New traders need to start on lower timeframes to get experience.,04/01/2024 09:00 PM,False,361,52,17
134,Koroush AK,Extreme risk trades make sense when;   -You have more info than 99% of people on the planet  -Upside is asymmetric  -The event frequency is low  But the average crypto trader risks his life savings because hornyanon23 said this AI shitcoin is overtaking Apple.,04/01/2024 05:56 PM,False,180,12,20
135,Koroush AK,"In a bull market, inexperienced traders flood the market and emotions are heightened.  Experienced traders dominate here.  You only need a few month of quality experience to overtake most the market right now.  Drop to a low time frame and start getting repetitions in.",04/01/2024 04:00 PM,False,168,10,11
136,Koroush AK,Every gamer should start BJJ.  It's an addictive video game except it actually improves your life.  -Level up your physical stats -Learn special moves -Grind XP -Design your unique character and strategy -Enjoy the best pvp gameplay loop ever,04/01/2024 02:14 PM,False,237,14,20
137,Koroush AK,Most will charge you $1000+ for a good trading course.  Here is one I've made for free.  These are the technical analysis techniques I've used to reach financial freedom:  https://t.me/koroushakcrypto/415,04/01/2024 12:20 PM,False,29,4,2
138,Koroush AK,"Takes 2-3 bull markets to make it in crypto  First one to lose money.  Second one to make then lose money.  Third one to make generational wealth.  Follow and study my free courses, they will help you.",04/01/2024 12:00 PM,False,561,29,51
139,Koroush AK,"Join 40,000+ crypto traders.  Charts, analysis and education preparing you for the bull market.   Learn for free: https://t.me/koroushakcrypto",04/01/2024 01:01 AM,False,6,3,6
140,Koroush AK,"Join 40,000+ crypto traders.  Charts, analysis and education preparing you for the bull market.   Learn for free: https://t.me/koroushakcrypto",03/31/2024 10:21 PM,False,11,1,2
141,Koroush AK,"There are two traps you want to avoid in crypto.  Gambling: You trade without an edge.  Procrastinating: You study lots but are always on the sidelines.  Instead, study one good resource.  Then practice with small sums and slowly scale as you build your edge.",03/31/2024 09:00 PM,False,263,32,40
142,Koroush AK,Sunday Reading List  Everything here will help you make money in crypto.  Bull Market Trading Routine: https://x.com/KoroushAK/status/1766433756154560831?s=20  Crypto Trading Strategy Creation: https://x.com/KoroushAK/status/1767218993998532950?s=20  Learn Technical Analysis in 5 Mintues:,03/31/2024 04:00 PM,False,160,29,19
143,Koroush AK,"If you don't know where to start, here's a crypto trading course that most people would charge you $1000+ for.  I'm giving it to you for free. https://t.me/koroushakcrypto/415",03/31/2024 01:01 PM,False,17,4,5
144,Koroush AK,There's no time to waste.  Every day in a bull market is worth a week in the bear market.  Use this weekend to get ahead.,03/31/2024 12:00 PM,False,233,17,20
145,Koroush AK,"Join 40,000+ crypto traders.  Charts, analysis and education preparing you for the bull market.   Learn for free: https://t.me/koroushakcrypto",03/30/2024 09:31 PM,False,15,2,4
146,Koroush AK,Your job isn't to predict where the market goes next.  Your job is to think in probabilities and make good bets.,03/30/2024 09:00 PM,False,793,90,39
147,Koroush AK,"Learn systems for trading, no complex indicators or strategies.  Just foundational skills that actually work.  Learn here for free. https://t.me/koroushakcrypto/415",03/30/2024 04:00 PM,False,37,3,1
148,Koroush AK,"Everyone asks me when I plan to sell.  I'll never forget in 2017, I became a millionaire.  Then lost $400,000.  I've made a new all time high on my portfolio every year since.  This is my Bull Market Exit Playbook:  1. Systematic Profit  This leaves 0 room for emotional error.  Take profit every time total crypto portfolio goes +x%  High risk approach: Take profit when TOTAL portfolio +100%  Low risk: Take profit when TOTAL portfolio goes +15%  Individual trades can still run 10x.  Example: You buy a coin with 5% of portfolio, it goes 10x, that's ~ +50%   Be high risk early and lower risk later in the bull market.  2. I reduce risk every time something really stupid happens.  Example: $30mil sent to a presale address in 1 hour.  Reduce risk means, I target smaller deviations.   E.g instead of +50% I start looking for +30%  3. Always ask ""If the bull market ended tomorrow, would I be fine?""  If the answer to this question is ever no, reposition yourself.  4. Ignore other people (important)  Your goal is to outperform the market not random individuals who may be taking high risk, scamming or just lying on social media.  Don't let them distract you, outperform $BTC and you're doing great.",03/30/2024 03:25 PM,False,1076,161,43
149,Koroush AK,"Join 40,000+ crypto traders.  Charts, analysis and education preparing you for the bull market.   Learn for free: https://t.me/koroushakcrypto",03/30/2024 03:01 PM,False,12,4,5
150,Koroush AK,If you bought $ETH and did NOTHING last cycle you would be up +600% - +5000%.  But most people ended up losing everything.  -Panicking on dips -Chasing trends -Using leverage  Buy some coins and sit on your hands.,03/30/2024 12:00 PM,False,221,21,27
151,Koroush AK,"Learn systems for trading, no complex indicators or strategies.  Just foundational skills that actually work.  Learn here for free. https://t.me/koroushakcrypto/415",03/29/2024 01:01 PM,False,19,5,3
152,Koroush AK,"I've made millions in crypto bull markets.  I've also never caught the exact top. Stop stressing about it, it's not important.  Life changing money is made by consistently taking profit. Impossible to predict, there are too many variables.",03/29/2024 12:00 PM,False,342,28,35
153,Koroush AK,"Join 40,000+ crypto traders.  Charts, analysis and education preparing you for the bull market.   Learn for free: https://t.me/koroushakcrypto",03/29/2024 12:10 AM,False,12,3,3
154,Koroush AK,If you're losing trading.  Stop adding money to your account.  You're playing high stakes poker with the pros and expecting to win when you don't even know the rules.,03/28/2024 09:00 PM,False,202,13,24
155,Koroush AK,Here's everything you need to build a trading foundation.  My free course: https://t.me/koroushakcrypto/415,03/28/2024 06:30 PM,False,17,3,2
