,username,text,date,is-retweet,likes,retweets,comments
93,Charlie Lee Ⓜ️🕸️,If friend.tech just the latest social ponzinomic trading platform fad or is there actual interesting tech here?  Interesting to see what happens if I post this here. https://friend.tech/SatoshiLite,11/30/2023 07:47 AM,False,67,19,89
94,Brad Michelson,This is a man investing in bitcoin.  For every 5 likes I’ll make him invest harder.,11/28/2023 08:00 PM,True,2515,124,91
95,Joel Valenzuela,"Bitcoin's real scaling solution isn't turning out to be the Lightning Network. It's Litecoin.  Not a shill, just reporting facts.  Of course I have long-term scaling and development concerns, but let's face it: Litecoin is Bitcoin's payment arm for now.",11/29/2023 06:06 PM,True,307,119,101
96,John Bollinger,I was asked for an analysis of $LTCBTC. The thing that concerns me the most is its underperformance vs #bitcoin https://share.trendspider.com/chart/BINANCE_LTCBTC/26000j0khfw From a price perspective the controlling $LTCUSD feature is the 2 bar reversal at the lower Bollinger Band⬆️. https://share.trendspider.com/chart/BITFINEX_LTCUSD/26000j0lw37,11/29/2023 12:21 AM,True,205,26,41
97,Litecoin Foundation ⚡️,"Litecoin activity is up! A look at network transactions by a given value. Litecoin's activity is growing in all areas, from less than a dollar to millions. That's the beauty of Litecoin; it's multi-purpose. From micro-transactions to moving vast sums. #Litecoin is accelerating⚡️",11/28/2023 06:19 PM,True,229,100,14
98,master Ⓜ️🕸,Just won the auction for #21 Litecoin Block Card signed by Charlie Lee.,11/27/2023 03:50 AM,True,347,42,41
99,Litecoin Foundation ⚡️,"Litecoin was first to implement Segwit. Here's the share of SegWit transactions on #Litecoin network recently.   SegWit helps Litecoin scale by “segregating” the digital signature data on each transaction (the witness) outside of it, having better usage of the limited space.",11/27/2023 05:00 PM,True,161,43,9
100,Litecoin Foundation ⚡️,"Last chance to get one of the Final Batch of Limited Edition #Litecoin Signature cards #16-#21!    Grab a piece of history, with this series of .999 fine Silver (50 grams!) cards holding an entire newly mined Litecoin block reward of 6.25 $LTC ⚡️  👉 https://greatcollections.com/litecoin 👈",11/26/2023 09:25 PM,True,103,48,13
101,Omid Malekan 🧙🏽‍♂️,"Some thoughts on the Binance settlement, with the preamble that I think companies that don’t like certain laws should still comply with them while campaigning for change.  One interpretation of the government’s suit and the resulting mammoth settlement is that by refusing to implement compliance schemes like AML & CFT, Binance failed to stop money laundering and the financing of terrorism.  The problem with this interpretation is that vast sums of illicit flows still move through the companies who do comply. Banks, brokers and other types of (mostly non-crypto) intermediaries are the preferred route for tax and sanctions evaders, to the tune of over a trillion dollars a year.  A more accurate interpretation is that Binance refused to participate in the pretense of stopping illicit finance. They didn’t kick out the occasional bad actor or file endless suspicious activity reports. In other words, they didn’t play the game, didn’t pay their annual tithe to the AML-Industrial Complex (a cushy landing spot for ex officials) and didn’t kiss the ring, as it were.  You could see the Kabuki aspect of all this in the joint press conference held by various Important Government Officials yesterday. If you didn’t know the context and watched the whole thing on mute you’d think the Feds just brought down a major drug cartel or rounded up the remnants of ISIS, as opposed to finally extracting their pound of flesh from the preferred trading venue for Dogecoin.   This settlement was so important that it warranted an appearance by the Secretary of the Treasury, but not important enough for her to know how to pronounce the company’s name.  Also telling: most of the Tough Talk from the People in Suits was about the procedures Binance refused to follow, and notably NOT about the terrorism that Binance enabled.   The same goes for the unsealed settlement docs, full of shocking (not really) revelations like the time some dude in Washington traded $1400 worth of some coin with some dude in Iran. This from the same administration that released $10b to the Iranian government a week ago.  People who sincerely believe that crypto is some unique enabler of bad people doing bad things don’t understand how the rest of the financial system actually works.   One of the biggest banks in America still operates a division in Russia, and many of the world’s worst tyrants use America as their piggy bank. But that’s all considered OK because someobody did the paperwork.  Binance was wrong to lie to its customers and wrong for not being compliant. But that doesn’t mean it’s a bad company. Spend five minutes googling “banks facilitating money laundering” and you’ll find that financial firms with household names have been caught doing far worse things involving orders of magnitude more money, yet suffered much milder consequences.  If they’d been held to the Binance Standard there’d be hundreds of managing directors in jail and less money for shareholder buybacks (or lobbying). But the bankers were smart enough to never question the game.  Unlike FTX—a company whose psychopathic leader was beloved by half the people in that press conference not that long ago—Binance didn’t abscond with user money.   It did a reasonably decent job of onboarding tens of millions of poor, brown, and otherwise underprivileged people into the financial system, something the world’s compliant financial firms have chronically failed to do (which is OK—it’s not considered redlining when the AML department holds the pen).  Binance's net contribution to a more inclusive financial system is something to be commended. What remains to be seen is if firms like that can keep serving underserved populations now that they too have agreed to play the game, and do the paperwork.",11/22/2023 04:29 PM,True,1600,433,92
102,CZ 🔶 BNB,"Today, I stepped down as CEO of Binance. Admittedly, it was not easy to let go emotionally. But I know it is the right thing to do. I made mistakes, and I must take responsibility. This is best for our community, for Binance, and for myself.  Binance is no longer a baby. It is time for me to let it walk and run. I know Binance will continue to grow and excel with the deep bench it has.  I’m pleased to announce that @_RichardTeng, our now former Global Head of Regional Markets, has been named the new CEO of Binance today.  Richard is a highly qualified leader and, with over three decades of financial services and regulatory experience, he will navigate the company through its next period of growth. He will ensure Binance delivers on our next phase of security, transparency, compliance, and growth.  Prior to joining Binance, Richard was CEO of the Financial Services Regulatory Authority at Abu Dhabi Global Market (ADGM); Chief Regulatory Officer of the Singapore Exchange (SGX); and Director of Corporate Finance in the Monetary Authority of Singapore.  With Richard and the entire team, I’m confident that the best days for @Binance and the crypto industry lay ahead.  As a shareholder and former CEO with historical knowledge of our company, I will remain available to the team to consult as needed, consistent with the framework set out in our U.S. agency resolutions.  What’s next for me?  I will take a break first. I have not had a single day of real (phone off) break for the last 6 and half years.  After that, my current thinking is I will probably do some passive investing, being a minority token/shareholder in startups in areas of blockchain/Web3/DeFi, AI and biotech. I am happy that I will finally have more time to spend looking at DeFi.  I can’t see myself being a CEO driving a startup again. I am content being an one-shot (lucky) entrepreneur. Should there be listeners, I may be open to being a coach/mentor to a small number of upcoming entrepreneurs, privately. If for nothing else, I can at least tell them what not to do.  On that note, I am proud to point out that in our resolutions with the U.S. agencies they:  - do not allege that Binance misappropriated any user funds, and - do not allege that Binance engaged in any market manipulation.  Funds are SAFU!  With that, I look forward to seeing the new leadership take the reins. Please join me in congratulating Richard on his well-deserved promotion.  Onwards!  CZ",11/21/2023 08:36 PM,True,159495,35549,38387
103,Charlie Lee Ⓜ️🕸️,"That's almost the price of a Ferrari!  @FerrariUSA, when will you be accepting LTC via @BitPay? 🏎️🚀",11/21/2023 01:22 AM,False,310,81,56
104,Litecoin Foundation ⚡️,"There's still time to grab one of the Limited Edition #Litecoin Signature cards! Grab a piece of history, with this series of .999 fine Silver (50 grams!) cards holding an entire Litecoin block reward of 6.25 of $LTC mined directly to the card!  👉 https://greatcollections.com/litecoin  👈",11/19/2023 05:23 PM,True,163,68,9
105,Litecoin Foundation ⚡️,"Announcing the launch of Lite.Space! 🚀🌌 A groundbreaking new platform for Crowdfunding #Litecoin Projects, One Open-Source Project at a Time.. Read more about #LiteSpace here: https://www.lite.space/blog/launch",11/17/2023 06:57 PM,True,322,111,140
106,Litecoin,'#Litecoin $LTC Overtakes #Bitcoin $BTC in Transaction Count Amid Network Boom' - @Crypto_Potato https://cryptopotato.com/litecoin-overtakes-bitcoin-briefly-in-transaction-count-amid-network-boom-data/,11/16/2023 04:22 PM,True,430,116,33
107,IntoTheBlock,"Litecoin just reached a massive milestone, hitting more than 1 million transactions in one day on the 14th of November.   Not only is it a new all-time high for Litecoin, it's also nearly twice as many transactions as Bitcoin on that day. 🔗https://app.intotheblock.com/coin/LTC/deep-dive?group=network&chart=transactions",11/16/2023 04:13 PM,True,187,59,12
108,Coins.ph,Up for grabs! 🤩  Join the @litecoin Learn and Earn giveaway to get a chance to win one of three Limited Edition Silver @BalletCrypto Wallets with 6.25 #LTC each. 🟡💰    Make sure to complete the tasks here to get a chance to win: bit.ly/3u6vD2I @LTCFoundation,11/16/2023 09:17 AM,True,100,35,15
109,IntoTheBlock,"Our Layer 1 (L1) Comparison Perspective offers a detailed analysis of leading layer 1 blockchains, focusing on key on-chain metrics.   Currently, the daily active addresses, a key indicator of network utilization and user activity, show an interesting hierarchy:  1⃣Bitcoin: Leading with 960,000 daily active addresses, Bitcoin continues to assert its dominance.  2⃣Litecoin: Surprisingly close, with 797,000 daily active addresses, Litecoin shows significant network usage. This high level of activity indicates a strong, engaged user base.  3⃣Ethereum: At 405,000 daily active addresses, Ethereum currently ranks third. It's important to note that Ethereum is consistently one of the networks with the highest number of active users.  Explore this Perspective further here: https://app.intotheblock.com/perspectives/l1_comparison",11/16/2023 02:57 PM,True,78,34,7
110,Jen,Look what came in the mail today. We’re giving away @litecoin ballet silver blocks!   Thanks @DaddyCool1991 !,11/15/2023 09:42 AM,True,89,20,8
111,Łucas Graham,Got this baby in the mail today 😎 #Łitecoin #4 Thanks @SatoshiLite!   @BalletCrypto @LTCFoundation @litecoin,11/16/2023 12:18 AM,True,70,19,6
112,Litecoin,BREAKING: Leading trading & custody services provider @Bakkt is adding #Litecoin to their relaunched enhanced custody platform!  Bakkt is only adding six coins to the platform one of which is $LTC ⚡️  They also aim to enter nine new int'l markets by the end of the year!,11/15/2023 04:03 PM,True,402,126,23
113,Litecoin Foundation ⚡️,"The Final Batch of Limited Edition #Litecoin Signature cards #16-#21 are now listed!   Grab a piece of history, with this series of .999 fine Silver (50 grams!) cards holding an entire Litecoin block reward of 6.25 $LTC ⚡️ 👉 https://greatcollections.com/litecoin 👈",11/15/2023 01:36 AM,True,78,34,10
114,Litecoin,"#Litecoin is currently the most active blockchain in the world!!! The network handled 1.3 million transactions in the last 24hrs with ease👀   To put that in perspective, #Bitcoin had 430,000 transactions in the same time.   $LTC 🚀",11/14/2023 04:42 PM,True,755,270,69
115,₿itcoin Startup Lab,Super Honored to Announce that @SatoshiLite will be  mentoring in our Winter 2023 cohort to talented founders building on Bitcoin.    Join us to build an investment ready startup on Bitcoin!    Signup 👉🏻BTCSTARTUPLAB.INFO/CL,11/13/2023 11:09 PM,True,146,92,9
116,Litecoin,Featured Auctions are ending soon.. The Ultimate #Litecoin Silver Collectable!  50 grams of .999 Silver on a block card with  6.25 $LTC ⚡️Exclusive PCGS label hand-signed by Litecoin creator @SatoshiLite with all profits going to @LTCFoundation 👉 https://greatcollections.com/litecoin,11/12/2023 05:26 AM,True,298,216,33
117,Australian Crypto Convention,"How is the future looking? Bright. 👌@robertfcoleman from @litecoin gave a fantastic keynote this morning in the @zeebuofficial Keynote Theatre at #AusCryptoCon. From CBDC's to how creativity drives success in the cryptocurrency industry, this was a highlight for day 2, for sure.",11/12/2023 12:27 AM,True,122,27,6
118,Litecoin Foundation ⚡️,,11/10/2023 12:00 AM,True,322,316,22
119,Litecoin,Join the @Coinsph Litecoin #LearnandEarn competition to win a limited edition Silver @balletcrypto wallet! 🏆  Each wallet has 50 grams of .999 fine Silver holding an entire Litecoin block of 6.25 $LTC mined directly to the card! An amazing collectible! 👇,11/09/2023 05:25 PM,True,249,74,21
120,Litecoin Foundation ⚡️,The Litecoin Foundation and Ballet have produced a series of .999 fine Silver 50 gram cards holding an entire Litecoin block reward! Limited Edition Signature cards #11-#15 and standard LTC collectibles are now listed: https://greatcollections.com/litecoin,11/08/2023 05:12 PM,True,142,70,5
121,Coins.ph,"Join our Litecoin #LearnandEarn competition and be one of the 3 winners of Ballet Wallets with 6.2 LTC each! That's over P25,000 🙌    🚀 Complete Gleam tasks 👉 bit.ly/3u6vD2I 🚀 Follow us on socials @coinsph for daily fun facts 🚀 Ace the quiz on the #CoinsPH Telegram",11/08/2023 07:05 AM,True,261,410,32
122,Mantis Cryptos,Don't miss out on a 1-of-5 limited full poker set from BitcoinPoker2020: https://bitcointalk.org/index.php?topic=5472239 Loaded from #BTCC文化の日 virgin #Bitcoin,11/06/2023 10:47 PM,True,59,15,4
123,James Lavish,"Good morning.   The US ended the week with $33.7 trillion of federal debt and $211.2 trillion of unfunded liabilities, bringing the total amount owed to ~$245 trillion.   That’s approximately 55X tax revenues, or the equivalent of someone with a $100K salary and $5.5 million of debt.   Have a great weekend.",11/04/2023 02:49 PM,True,3180,1018,336
124,Litecoin,Featured Auctions ending soon.. The Ultimate Litecoin Silver Collectable! 50 grams of .999 Silver on a block card with 6.25 LTC⚡️ Exclusive PCGS label hand-signed by Litecoin creator @SatoshiLite with all profits going to @LTCFoundation 👉 https://greatcollections.com/litecoin,11/05/2023 05:30 PM,True,286,81,31
125,Stephen King,This X shit’s got to go. #ChangeItBack,11/02/2023 04:49 PM,True,86508,10051,10858
126,Litecoin Foundation ⚡️,"Time is running out on these Featured #Litecoin Block Card Auctions!    Signed limited editions, 50 grams of .999 Silver on a block card with 6.25 $LTC ⚡️mined straight from @ltcpool 👉https://greatcollections.com/litecoin",11/04/2023 05:08 PM,True,99,20,9
127,CryptoWallet.com,Dive headfirst into our new article to discover how @Litecoin is moving beyond #hodling and continuing its shift towards adoption🎲  This is a must-read 👏cryptowallet.com/academy/lit…,11/03/2023 12:31 PM,True,223,229,107
128,Litecoin Foundation ⚡️,Congratulations to @JonathanLittle on winning the @stormxio invitational!! Looks like you're already buying LTC with your winnings! ♦️♥️,11/03/2023 03:39 AM,True,109,30,7
129,Jonathan Little,"I had an amazing time meeting all the crypto legends in the @stormxio tournament in the @PokerGO studio. It was a blast. @SatoshiLite told me about limited edition physical @litecoin in silver bars, so I had to get #72 (for the poker hand). I will cherish it forever. 🍀📈🚀",11/03/2023 02:10 AM,True,105,15,12
130,Litecoin Foundation ⚡️,"Meet the #LitecoinFAM at Australian Crypto Convention! Litecoiners can grab a deal on tickets, Link below!  🌟 Spotlight Keynote: @robertfcoleman from the Litecoin Foundation.  📅 Date: 11-12 November @AusCryptoCon 📍 Melbourne Convention Center #Australia https://tickets.lup.com.au/australiancryptocon-2023?CAT=CAT-REGISTRATION&COUPON=litecoin",11/02/2023 03:54 PM,True,79,40,18
131,Litecoin,The Ultimate Litecoin Silver Collectable!   50 grams of .999 Silver on a block card with 6.25 $LTC ⚡️mined straight from @ltcpool Limited Edition Signature cards #6-#10 are listed  Available now: https://greatcollections.com/litecoin,11/01/2023 04:02 PM,True,188,83,10
132,Charlie Lee Ⓜ️🕸️,Signature cards #6-#10 are listed with pics: https://www.greatcollections.com/litecoin  And we still have standard ones selling for $840.,10/31/2023 04:23 PM,False,27,10,14
133,Charlie Lee Ⓜ️🕸️,"Auctions have ended. Here are the prices realized: #1 - $3,150 #2 - $2,419 #3 - $1,800 #4 - $1,800 #5 - $2,081  Thanks for everyone bidding. You have raised $11,250 for @LTCFoundation!  #6-#10 will be auctioned off next Sunday. Those will be listed soon.  https://www.greatcollections.com/litecoin",10/30/2023 02:59 AM,False,74,15,14
134,Litecoin Foundation ⚡️,FINAL HOURS for the Featured Litecoin Block Card Auctions! Only 21 have an exclusive PCGS label hand-signed by Litecoin creator @SatoshiLite.  50 grams of .999 Silver on a block card with LTC⚡️mined straight from @ltcpool https://greatcollections.com/litecoin,10/29/2023 06:45 PM,True,96,28,9
135,Litecoin Foundation ⚡️,Time is running out on these Featured Litecoin Block Card Auctions!  50 grams of .999 Silver on a block card with  12.5 & 6.25 LTC⚡️mined straight from @ltcpool https://www.greatcollections.com/litecoin,10/28/2023 03:26 PM,True,88,21,8
136,Litecoin,BREAKING: Litecoin's Hashrate just hit a new ALL TIME HIGH today at over 1.1 PH/s! 🔥🔥🔥,10/27/2023 06:57 PM,True,687,179,57
137,Johnny Kim Show,It's finally HERE!!! 💪  #77 of all pure silver #litecoin blockcard by @BalletCrypto is ALL mine!  Get 🫵 @  greatcollections.com/litecoi…,10/26/2023 09:11 PM,True,101,21,10
138,Mantis Cryptos,Big thanks to @SatoshiLite @BalletCrypto @PCGScoin and @GreatCollection for making the new #litecoin halving silver wallets. 6.25 LTC of virgin coin!! 🥳,10/26/2023 07:42 PM,True,53,6,4
139,Simon Yu,"Catch one of the most exiciting poker tournament stream today! Starting in 2 hours streamed by PokerGo.   An awesome list of players playing today  @JonathanLittle, Princess Love, @SatoshiLite, @RayJ  , Oliver Blakely, @xxl23, @LandonTice, @ebonykenney,  @nikairball",10/26/2023 06:19 PM,True,71,18,5
140,Alan Austin,"Beautifully done. Grab your Litecoin Block Card at greatcollections.com/litecoi…  All proceeds go to @LTCFoundation, a non-profit organization whose mission is to advance #Litecoin for the good of society.",10/26/2023 12:12 AM,True,59,18,8
141,Litecoin Foundation ⚡️,"There's still time to bid on the limited edition Litecoin collectibles, .999 fine Silver 50 gram block cards holding an entire Litecoin block reward!⌛️  There's also a bunch of fixed price silver LTC cards! The proceeds going to the @LTCFoundation  👉https://greatcollections.com/litecoin",10/25/2023 04:02 PM,True,82,23,55
142,Litecoin,"BREAKING: @Greyscale introduces a new partnership with @FTSERussell! Debuting the FTSE Grayscale Crypto Sector Index Series (Crypto Sector Indices) a set of rules-based indices!   Just 4 assets are included, one of which is Litecoin⚡️ https://www.grayscale.com/research/reports/crypto-sectors-long-form-paper",10/24/2023 04:18 PM,True,387,116,31
143,Litecoin Foundation ⚡️,📺 LIVE Space: @Coinsph Litecoin AMA 📅 Wed Oct 25 - 6a PST / 1p UTC / 9p SGT 🎙️ @jen_coins & @DaddyCool1991 🔗 Set a reminder:,10/24/2023 03:25 PM,True,37,15,8
144,Litecoin,The Ultimate Litecoin Silver Collectable! 50 grams of .999 Silver on a block card with 6.25 LTC⚡️mined straight from @ltcpool  Exclusive PCGS label hand-signed by Litecoin creator Charlie Lee and all profits going to @LTCFoundation   Dozens available now: https://www.greatcollections.com/litecoin,10/22/2023 11:15 PM,True,397,114,66
145,Litecoin Foundation ⚡️,The @LTCFoundation & @BalletCrypto have produced .999 fine Silver 50 gram cards holding an entire Litecoin block reward (6.25 $LTC mined straight to the card by @ltcpool!  Standard collectible cards for $840 and Limited edition @SatoshiLite signed cards! 👉https://www.greatcollections.com/litecoin,10/22/2023 04:13 PM,True,122,41,15
146,Litecoin,Hey @ferrari we want to pay in #Litecoin! One of the oldest and largest most reputable communities in digital finance. As you can see MILLIONS of people. AND Litecoin is one of the most used #cryptos on @BitPay !! When can we #PaywithLitecoin?,10/20/2023 04:44 PM,True,594,365,59
147,Blockchain Life 2024 Forum,"🌐 Exploring the Web3 Revolution and Key Trends Shaping the Industry in 2024 in our panel discussion!  This engaging panel discussion brings together key figures and companies from the #blockchain and #crypto industry. Expect in-depth insights, forward-looking discussions, and the identification of under-researched areas with promising opportunities for innovation and growth in the years ahead.  🔥 Among the panelists are: @EowynChen from @TrustWallet, @TheRealXinxi from @LTCFoundation, Arpit Sharma – Managing Director, Middle East, SE Asia and India, @IgneusTerrenus from @0xMantle, and Mehmet Buyukakarsu from @BNBCHAIN.  The moderator is @Hervé Larren – Senior Advisor of @HorizenLabs.  🗓️ October 24th ⏳ 12:40 – 13:15",10/19/2023 03:31 PM,True,169,82,42
148,Charlie Lee Ⓜ️🕸️,The regular ones are now up for sale. We are putting them up about 50 at a time with random serial numbers. They are listed here for $840 each: https://www.greatcollections.com/search.php?q=ltc&mode=product&sort=01,10/20/2023 02:30 AM,False,29,5,18
149,Beluga,"Big News! We’ve completed our $4M seed round! 📢  We're honored to have some of the biggest names in crypto and FinTech on board as investors.  Special thanks to lead investor @FinVentureCap, along with @anagramxyz, @UDHCFinance, @DispersionVC, @Aptos_Network, @2PunksCapital, @borderless_cap, @kybercap, @186Ventures, W11 Capital, @rubikvc, and many more for joining us on this exciting journey.  Our mission is to offer a trustworthy platform that onboards and guides new users on their crypto journey.  We cut through all the noise in crypto to help you find the best and safest products.   Website: https://heybeluga.com/",10/19/2023 03:54 PM,True,281,199,45
150,Charlie Lee Ⓜ️🕸️,The Litecoin Block cards are finally here!  The first 5 signed cards are up for auction and can be found here: https://www.greatcollections.com/litecoin  I've also put up one of my 2020 12.5 LTC cards in the auction.  The standard cards will be sold for $840 each and will be up for sale soon.,10/19/2023 03:11 PM,False,306,101,118
151,Litecoin,"Starting today, @Coinbase customers in eligible non-US jurisdictions can begin trading $LTC perpetual futures on Coinbase Advanced, their platform for sophisticated retail traders.    Only 4 cryptos were chosen for this launch, one of which is #Litecoin⚡️ https://www.coinbase.com/blog/coinbase-advanced-customers-in-eligible-non-us-jurisdictions-can-now-trade",10/18/2023 03:42 PM,True,374,118,42
152,Litecoin Foundation ⚡️,🎉 LIVE from the Caribbean Sea! 🎙️ LTC Foundation presents 🛳️ Talks from the #Litecoin Birthday Cruise - October 15th ⏰ 815a EST / 515a PST / 1215p UTC 🔗 YouTube: https://piped.video/live/I3FX-5XhN14?feature=share,10/15/2023 03:06 AM,True,159,23,27
153,Litecoin Foundation ⚡️,All Aboard!!! #HappeningNOW,10/13/2023 04:10 PM,True,96,10,15
154,Charlie Lee Ⓜ️🕸️,Yup! I remember reading about it... probably when I created it!,10/13/2023 04:05 PM,False,234,33,68
155,Litecoin,The Litecoin network has now been up and running continuously for 12 years with zero downtime!!  🎂Happy Birthday Litecoin!!🎂 1️⃣2⃣ years old!!  👇https://www.litecoin.net/news/deep-dive-to-celebrate-litecoins-12th-birthday,10/13/2023 11:48 AM,True,654,166,59
156,Litecoin Foundation ⚡️,"Happy 12th Birthday, Litecoin!! 🎂  On 13th Oct 2011 bitcointalk user, ‘coblee’, aka @satoshilite, launched Litecoin! Read this deep dive into the months leading up to the creation of $LTC in a detailed article by @robertfcoleman https://www.litecoin.net/news/deep-dive-to-celebrate-litecoins-12th-birthday",10/13/2023 02:00 AM,True,208,72,18
157,Litecoin Foundation ⚡️,🛳️,10/08/2023 04:04 AM,True,108,8,49
158,Charlie Lee Ⓜ️🕸️,"Look what just came in the mail. Thanks @BalletCrypto for sponsoring the Litecoin Cruise.  For more information on the cruise, check out https://www.litecoin.net/cruise  It's not too late to get tickets. Every attendee gets a free special edition Ballet cold storage card. See you there!",09/29/2023 09:03 PM,False,177,35,58
159,Patrick McHenry,"👉 @SECGov Chair @GaryGensler continues his blatant disregard for Congress in pursuit of a radical agenda that threatens the integrity of our financial markets, protection of investors, & our economic competitiveness. Our patience is wearing thin.  📺 #WATCH my opening remarks ⬇️",09/27/2023 03:24 PM,True,4691,1119,620
160,Litecoin Foundation ⚡️,The @LTCFoundation would like to thank all the attendees & organizers that helped shape the first @PowSummit! A special thank you to @CryptoEmmaT @BobSummerwill & @Bubble_Gum_Tate for months of prep!   All of this was made possible with the support of our dedicated sponsors!🙏,09/28/2023 10:37 AM,True,151,41,13
161,Litecoin Foundation ⚡️,A giant @SatoshiLite beams into #POWSummit23. Sharing insight into the pursuit of ‘sound money’; attributes of Litecoin that make it a currency with great utility & what’s required to make $LTC even more usable in the future. Watch live here: https://piped.video/live/LRFMMbI3x4Q?si=rziF_EA1smnsI8u-.,09/27/2023 09:05 AM,True,181,42,9
162,Litecoin Foundation ⚡️,🔥🔥LIVE TODAY🔥🔥 🎙️@SatoshiLite & @Alangaustin   🛋️A Fireside chat from the #POWSummit in Prague 🗓️10:40 CEST / 8:40 UTC / 1:40 PST #Litecoin #Blockchain #Live #ProofofWork $LTC https://piped.video/live/LRFMMbI3x4Q?si=rziF_EA1smnsI8u-,09/27/2023 07:46 AM,True,43,21,8
163,Litecoin Foundation ⚡️,"Welcome to Day 2 of our Live stream of the #POWsummit from Prague!   The @LTCFoundation joined forces with @ETCCooperative to host this special event, bringing together all the Proof-of-Work protocols, enjoy!   https://piped.video/live/LRFMMbI3x4Q",09/27/2023 06:41 AM,True,47,21,4
164,Litecoin Foundation ⚡️,NEW LISTING: The goal is adoption and Litecoin is now available for trading on @coinsph reaching millions of new active traders. #LTC #crypto #trading,09/24/2023 07:09 AM,True,198,51,38
165,Comedy Exterior,"OK I’m convinced. Let’s do it. Switch all currency to Bitcoin or anything with a finite amount. No more money printing allowed.   Just imagine if the government could not send money to other countries for endless wars unless we cut something else. Not because they didn’t want to, but because they were out of money to spend.  The only way to get more money would be to take it from the American people on their taxes. I bet we would all take voting a little more seriously if our representatives had to be responsible with our money for once and couldn’t overspend without it coming out of our pockets.",09/18/2023 07:55 PM,True,30404,2961,2758
166,Coins.ph,"It’s finally here! 🤩  @litecoin is now available on Coins!  $LTC is a decentralized digital currency that enables instant, near-zero cost payments to anyone in the world 🌏  Trade $LTC now: bit.ly/45poo4a",09/19/2023 06:00 AM,True,178,61,34
167,Litecoin Foundation ⚡️,It's not too late to join the Litecoin Birthday Cruise!  👉https://www.litecoin.net/cruise Bonus: everyone will receive a limited edition '12th Birthday' Ballet Wallet! ⚡️,09/16/2023 08:09 AM,True,145,19,51
168,Litecoin Foundation ⚡️,Litecoin⚡transactions with the world's largest #crypto payments processor @BitPay continue to thrive: A third of people choosing to pay with $LTC last month!! The race for the most used crypto is neck and neck.  #PayWithLITECOIN,09/13/2023 08:31 AM,True,157,45,127
169,CoolWallet,"🚀 Explore @litecoin’s Future!  In our latest blog post, we cover $LTC’s 2023 milestones and 2024 bull case.  Plus, you can visit an exclusive CEO-founder video chat!  Read it here ➡️https://www.coolwallet.io/litecoin-ltc-hardware-wallet-post-halving-bull-case-2024/ #Litecoin #CryptoFuture #ColdWallets @LTCFoundation @SatoshiLite",09/11/2023 09:42 AM,True,103,23,80
170,Litecoin Foundation ⚡️,The Litecoin network just processed another million transactions in the last week. Adding up to 38 million in 2023 or an average of well over a million transactions each week!  $LTC is accelerating!  Transform how you send money. #Litecoin⚡️,09/10/2023 04:42 PM,True,200,51,58
171,CoolWallet,"Unlock the Secrets to $LTC 🚀  Hold $LTC, a hidden gem with over 21.5% gains in the last year. 5M+ addresses held $LTC for a year, even during the bear market! And here’s the key: CoolWallet Pro/S stylishly secures your $LTC assets with top-notch protection 🔐  Ready to ride the $LTC wave securely?  @litecoin @LTCFoundation #CryptoRide #ColdWallets",08/31/2023 04:20 AM,True,234,31,181
172,Loshan,"Did you know that as a miner on @litecoinpool, you can automatically donate a % of coins directly to the Litecoin Foundation?",08/31/2023 08:13 AM,True,109,21,10
173,Litecoin Foundation ⚡️,"For those of you attending the Litecoin Cruise this October, each of you will receive a limited edition '12th Birthday' Ballet Wallet from our friends over at @BalletCrypto!   Book your tickets and learn more at:  👉 Litecoin.net/cruise 🛳️",08/29/2023 07:07 PM,True,138,33,41
174,Jake Chervinsky,1/ Grayscale's victory over the SEC is *massive.*  It's very rare for a federal circuit court to find that an agency has violated the APA by acting arbitrarily and capriciously.  The DC Circuit just delivered a huge embarrassment for the SEC.  But the ETF isn't approved yet 🧵,08/29/2023 03:24 PM,True,5173,1369,162
175,Litecoin Foundation ⚡️,"📢 Pioneering the Crypto Space: Litecoin 📍@CoinMarketCap CMC Live 🗓️ Tuesday, Aug 29 - 4p UTC / 9A PST 🔔 Starting soon: https://t.ly/GLWaO",08/29/2023 03:18 PM,True,43,18,19
176,Litecoin Foundation ⚡️,"📢 Pioneering the Crypto Space: Litecoin 📍 @CoinMarketCap CMC Live  🗓️ Tuesday, Aug 29 - 4p UTC / 9A PST 🎙️ @SatoshiLite @alangaustin @DaddyCool1991 & @MillaLiraj with host Mark Reuvers 🔔 Set a reminder: https://t.ly/GLWaO",08/26/2023 07:42 PM,True,140,30,49
177,Charlie Lee Ⓜ️🕸️,These rest of the Litecoin Block cards will be on sale at a fixed price. Price is TBD and will depend on the LTC price at the time.  All proceeds from the Signature Edition auctions and sales will go towards @LTCFoundation for the benefit of Litecoin development and adoption. 🙏,08/20/2023 04:08 AM,False,68,8,1
178,Charlie Lee Ⓜ️🕸️,And we are making a special Signature Edition for the first 21 cards. I will be personally signing these labels. These signed Litecoin Block cards will be auctioned off on @GreatCollection next month. So stay tuned.,08/20/2023 04:07 AM,False,79,9,1
179,Charlie Lee Ⓜ️🕸️,Here's a sneak peak on how the final collectible will look. We will be sending these cards to @PCGScoin very soon for encapsulation into these holders with a custom label.  The label will say there's a total of 520 because we minted 520 but only picked the best 500 out of 520.,08/20/2023 04:04 AM,False,30,2,1
